# GTOC4 solution, J2000 heliocentric ecliptic frame
# launch MJD 58128.000000, |v_inf| 3999.999 m/s, tau 1200.000 d
# J = 0, K = m_f = 1350.916203 kg, sequence: 2007DC
# MJD x[km] y[km] z[km] vx[km/s] vy[km/s] vz[km/s] m[kg] Tx[N] Ty[N] Tz[N] body
58292.0000000000 -151600338.005340 -184267334.311591 3328333.963316 12.506206462057 -17.497541253264 0.076477262176 1465.753500 -0.033166712527 0.011273484095 0.019013741070 -
58293.0000000000 -150514384.715108 -185772371.963620 3334868.866250 12.631321482571 -17.341238340899 0.074795548127 1465.636446 -0.033048497431 0.011068233838 0.018976005073 -
58294.0000000000 -149417693.480992 -187263891.490724 3341258.866626 12.754772324267 -17.184623598235 0.073123022525 1465.519903 -0.032921046587 0.010866811560 0.018938478917 -
58295.0000000000 -148310407.458688 -188741866.429890 3347504.755274 12.876573528064 -17.027708063904 0.071459614638 1465.403889 -0.032794702932 0.010666739111 0.018901278878 -
58296.0000000000 -147192668.581012 -190206271.264739 3353607.317194 12.996738860448 -16.870502613494 0.069805260279 1465.288398 -0.032674224674 0.010466621701 0.018864458487 -
58297.0000000000 -146064617.610599 -191657081.409027 3359567.331964 13.115281642432 -16.713017903558 0.068159898168 1465.173411 -0.032547595081 0.010269653342 0.018827875196 -
58298.0000000000 -144926394.135663 -193094273.176360 3365385.573496 13.232215738667 -16.555264108715 0.066523458397 1465.058941 -0.032419591395 0.010074618512 0.018791582146 -
58299.0000000000 -143778136.565803 -194517823.750115 3371062.809789 13.347554567286 -16.397251189103 0.064895874005 1464.944986 -0.032289402855 0.009881762197 0.018755567437 -
58300.0000000000 -142619982.156342 -195927711.161499 3376599.803019 13.461311429520 -16.238988811532 0.063277077179 1464.831547 -0.032167409646 0.009687914489 0.018719952557 -
58301.0000000000 -141452067.046936 -197323914.273219 3381997.309808 13.573498849803 -16.080486558014 0.061667007166 1464.718604 -0.032030456271 0.009500138184 0.018684459313 -
58302.0000000000 -140274526.243227 -198706412.746383 3387256.080816 13.684130554132 -15.921753329156 0.060065586721 1464.606186 -0.031911291973 0.009308218041 0.018649477944 -
58303.0000000000 -139087493.655465 -200075187.025941 3392376.861022 13.793218172772 -15.762798370061 0.058472761572 1464.494249 -0.031775611885 0.009123013266 0.018614594349 -
58304.0000000000 -137891102.108691 -201430218.317042 3397360.389658 13.900775196168 -15.603630033791 0.056888453005 1464.382829 -0.031644998760 0.008937655527 0.018580066560 -
58305.0000000000 -136685483.324422 -202771488.553410 3402207.399815 14.006813678516 -15.444256833549 0.055312597529 1464.271909 -0.031518675202 0.008752190948 0.018545884592 -
58306.0000000000 -135470767.987737 -204098980.393832 3406918.619072 14.111345557283 -15.284687041072 0.053745131112 1464.161477 -0.031384737427 0.008570767479 0.018511901167 -
58307.0000000000 -134247085.728975 -205412677.191109 3411494.769106 14.214383310405 -15.124928450719 0.052185981091 1464.051548 -0.031253593673 0.008389768988 0.018478242160 -
58308.0000000000 -133014565.133885 -206712562.970857 3415936.565637 14.315938640353 -14.964988843548 0.050635082320 1463.942111 -0.031124494805 0.008209346128 0.018444897533 -
58309.0000000000 -131773333.782161 -207998622.421010 3420244.718738 14.416023133122 -14.804875770892 0.049092369175 1463.833159 -0.030991149499 0.008031855090 0.018411787717 -
58310.0000000000 -130523518.243340 -209270840.866595 3424419.932614 14.514648586090 -14.644596429858 0.047557771468 1463.724698 -0.030858399977 0.007855498018 0.018378971541 -
58311.0000000000 -129265244.086893 -210529204.249954 3428462.905562 14.611826351676 -14.484157914021 0.046031222639 1463.616725 -0.030719985666 0.007682764281 0.018346368932 -
58312.0000000000 -127998635.892324 -211773699.111108 3432374.329931 14.707567993488 -14.323566965756 0.044512651571 1463.509248 -0.030591829376 0.007507218167 0.018314180035 -
58313.0000000000 -126723817.287462 -213004312.580395 3436154.892446 14.801883977562 -14.162830508366 0.043001999161 1463.402241 -0.030456597754 0.007335827644 0.018282184605 -
58314.0000000000 -125440910.958444 -214221032.360147 3439805.274171 14.894785636468 -14.001954859971 0.041499193520 1463.295718 -0.030319156334 0.007166729683 0.018250442654 -
58315.0000000000 -124150038.631419 -215423846.695139 3443326.150122 14.986283859728 -13.840946259824 0.040004166526 1463.189681 -0.030184340278 0.006997824398 0.018219015441 -
58316.0000000000 -122851321.110714 -216612744.366591 3446718.189598 15.076389096410 -13.679810887192 0.038516853917 1463.084120 -0.030051455533 0.006829309967 0.018187893792 -
58317.0000000000 -121544878.302748 -217787714.681330 3449982.056330 15.165111682500 -13.518554730452 0.037037191159 1462.979029 -0.029919819343 0.006661420830 0.018157068504 -
58318.0000000000 -120230829.225794 -218948747.455411 3453118.408464 15.252461841179 -13.357183589607 0.035565113451 1462.874401 -0.029777790153 0.006499574056 0.018126386341 -
58319.0000000000 -118909291.991713 -220095832.984809 3456127.898169 15.338450331095 -13.195702774700 0.034100547226 1462.770258 -0.029641202015 0.006336522768 0.018096053537 -
58320.0000000000 -117580383.829758 -221228962.035590 3459011.171796 15.423086824596 -13.034117858137 0.032643431396 1462.666585 -0.029503898452 0.006175043999 0.018065989231 -
58321.0000000000 -116244221.124274 -222348125.841190 3461768.870225 15.506381207477 -12.872434086988 0.031193700414 1462.563379 -0.029370695715 0.006012756366 0.018036257107 -
58322.0000000000 -114900919.424216 -223453316.087652 3464401.628849 15.588342931862 -12.710656691893 0.029751292826 1462.460629 -0.029230039729 0.005855368071 0.018006702599 -
58323.0000000000 -113550593.438798 -224544524.891741 3466910.077373 15.668981984309 -12.548790413271 0.028316138383 1462.358350 -0.029092219626 0.005697809983 0.017977462625 -
58324.0000000000 -112193357.047012 -225621744.786264 3469294.839794 15.748307596442 -12.386840141973 0.026888175265 1462.256532 -0.028956583522 0.005540288332 0.017948528917 -
58325.0000000000 -110829323.334896 -226684968.719774 3471556.534766 15.826328892288 -12.224810611550 0.025467341528 1462.155167 -0.028817088820 0.005385962831 0.017919819246 -
58326.0000000000 -109458604.591020 -227734190.035606 3473695.775393 15.903055207889 -12.062706227532 0.024053570732 1462.054261 -0.028673157300 0.005235281938 0.017891324605 -
58327.0000000000 -108081312.302069 -228769402.450613 3475713.169034 15.978495769532 -11.900531231298 0.022646796273 1461.953823 -0.028540359966 0.005079703388 0.017863259260 -
58328.0000000000 -106697557.203511 -229790600.064099 3477609.317857 16.052658740353 -11.738290235022 0.021246964596 1461.853823 -0.028401890505 0.004928323731 0.017835392392 -
58329.0000000000 -105307449.288751 -230797777.344973 3479384.818828 16.125553134793 -11.575987182844 0.019854008900 1461.754273 -0.028257214110 0.004781678628 0.017807715001 -
58330.0000000000 -103911097.777071 -231790929.096039 3481040.263137 16.197187858163 -11.413625860175 0.018467862238 1461.655183 -0.028121812082 0.004630872170 0.017780443692 -
58331.0000000000 -102508611.163907 -232770050.464504 3482576.236761 16.267570760917 -11.251210454540 0.017088470869 1461.556530 -0.027979034731 0.004485480175 0.017753345469 -
58332.0000000000 -101100097.229903 -233735136.929704 3483993.320455 16.336710538956 -11.088744467040 0.015715767692 1461.458329 -0.027844307359 0.004336407794 0.017726638324 -
58333.0000000000 -99685663.049725 -234686184.291608 3485292.089752 16.404614838634 -10.926231819204 0.014349698905 1461.360558 -0.027695801122 0.004196824108 0.017700011986 -
58334.0000000000 -98265414.987552 -235623188.650421 3486473.114761 16.471292460223 -10.763675539918 0.012990192778 1461.263247 -0.027559482015 0.004050926486 0.017673837533 -
58335.0000000000 -96839458.719402 -236546146.403585 3487536.960361 16.536750533244 -10.601079481279 0.011637199942 1461.166364 -0.027418864171 0.003908740024 0.017647879841 -
58336.0000000000 -95407899.269017 -237455054.251068 3488484.186581 16.600997027381 -10.438446794588 0.010290657559 1461.069917 -0.027273450179 0.003770779762 0.017622130757 -
58337.0000000000 -93970840.976059 -238349909.159229 3489315.348022 16.664039808294 -10.275780495473 0.008950502733 1460.973916 -0.027133190643 0.003630627897 0.017596735878 -
58338.0000000000 -92528387.531745 -239230708.366928 3490030.994238 16.725886020744 -10.113083876701 0.007616681613 1460.878344 -0.026997469627 0.003488463215 0.017571688424 -
58339.0000000000 -91080642.014103 -240097449.392745 3490631.670133 16.786542714400 -9.950360120913 0.006289140392 1460.783191 -0.026850130636 0.003355152649 0.017546749846 -
58340.0000000000 -89627706.856429 -240950129.998268 3491117.915374 16.846017764082 -9.787611671146 0.004967811590 1460.688479 -0.026706297786 0.003220664094 0.017522143989 -
58341.0000000000 -88169683.855874 -241788748.177704 3491490.264385 16.904318020709 -9.624841469477 0.003652641403 1460.594199 -0.026565383028 0.003085223018 0.017497864190 -
58342.0000000000 -86706674.221726 -242613302.174902 3491749.246946 16.961450241510 -9.462052352952 0.002343576082 1460.500340 -0.026426819782 0.002949110424 0.017473903668 -
58343.0000000000 -85238778.583511 -243423790.474241 3491895.388194 17.017421089762 -9.299247052835 0.001040561930 1460.406897 -0.026279837454 0.002820079588 0.017450099490 -
58344.0000000000 -83766096.972994 -244220211.772502 3491929.208230 17.072237739492 -9.136427754969 -0.000256463945 1460.313884 -0.026139305927 0.002687468919 0.017426678777 -
58345.0000000000 -82288728.845532 -245002564.978913 3491851.222321 17.125906359533 -8.973597191582 -0.001547550552 1460.221286 -0.025994474733 0.002559056604 0.017403478437 -
58346.0000000000 -80806773.101407 -245770849.215322 3491661.941102 17.178433630235 -8.810757552703 -0.002832756094 1460.129109 -0.025854995200 0.002427658081 0.017380648658 -
58347.0000000000 -79320328.093733 -246525063.807703 3491361.870582 17.229825537309 -8.647911373738 -0.004112129435 1460.037339 -0.025705205985 0.002305179377 0.017357946649 -
58348.0000000000 -77829491.623727 -247265208.267288 3490951.511949 17.280088870588 -8.485060408070 -0.005385733359 1459.945998 -0.025564780434 0.002176567829 0.017335681185 -
58349.0000000000 -76334360.961521 -247991282.292014 3490431.361773 17.329229134005 -8.322207224502 -0.006653611922 1459.855061 -0.025423101099 0.002049864255 0.017313688156 -
58350.0000000000 -74835032.879792 -248703285.778028 3489801.912420 17.377252338984 -8.159353842834 -0.007915818434 1459.764529 -0.025279704114 0.001925521349 0.017291960939 -
58351.0000000000 -73331603.635829 -249401218.791745 3489063.651650 17.424164404530 -7.996502184975 -0.009172406146 1459.674403 -0.025129200213 0.001808060915 0.017270413389 -
58352.0000000000 -71824168.966881 -250085081.551072 3488217.062425 17.469971449684 -7.833653836087 -0.010423432961 1459.584699 -0.024990856383 0.001681634687 0.017249358005 -
58353.0000000000 -70312824.135892 -250754874.448486 3487262.623519 17.514678334883 -7.670811252332 -0.011668937826 1459.495384 -0.024844434604 0.001562876314 0.017228469601 -
58354.0000000000 -68797663.939184 -251410598.043314 3486200.809531 17.558291001264 -7.507975840153 -0.012908978484 1459.406476 -0.024699334799 0.001444072347 0.017207901670 -
58355.0000000000 -67278782.688838 -252052253.033381 3485032.090483 17.600814717128 -7.345149399354 -0.014143603142 1459.317970 -0.024555050867 0.001325568743 0.017187648348 -
58356.0000000000 -65756274.245457 -252679840.268465 3483756.932236 17.642254665146 -7.182333647901 -0.015372859905 1459.229860 -0.024411098491 0.001207752430 0.017167703715 -
58357.0000000000 -64230232.025588 -253293360.743201 3482375.796499 17.682615941897 -7.019530221316 -0.016596796772 1459.142145 -0.024267005574 0.001091028046 0.017148061886 -
58358.0000000000 -62700749.009154 -253892815.589994 3480889.140839 17.721903557957 -6.856740673414 -0.017815461644 1459.054821 -0.024117560830 0.000980187409 0.017128636147 -
58359.0000000000 -61167917.734725 -254478206.060805 3479297.418480 17.760122719358 -6.693966218233 -0.019028907113 1458.967900 -0.023976595048 0.000862589726 0.017109663464 -
58360.0000000000 -59631830.331315 -255049533.542468 3477601.078731 17.797277700717 -6.531208764050 -0.020237171287 1458.881359 -0.023829370963 0.000751729217 0.017090895227 -
58361.0000000000 -58092578.525736 -255606799.549883 3475800.566988 17.833373537763 -6.368469367409 -0.021440306550 1458.795210 -0.023684923325 0.000639268306 0.017072488015 -
58362.0000000000 -56550253.637619 -256150005.708355 3473896.324544 17.868414620308 -6.205749527626 -0.022638355573 1458.709446 -0.023538093024 0.000530066768 0.017054355034 -
58363.0000000000 -55004946.598882 -256679153.758149 3471888.788798 17.902405533586 -6.043050406805 -0.023831365723 1458.624068 -0.023393105966 0.000420068090 0.017036572291 -
58364.0000000000 -53456747.960821 -257194245.548238 3469778.393276 17.935350503116 -5.880373359498 -0.025019379424 1458.539071 -0.023244891153 0.000314258395 0.017019052743 -
58365.0000000000 -51905747.901375 -257695283.029860 3467565.567629 17.967253946087 -5.717719398635 -0.026202443819 1458.454459 -0.023102198382 0.000203880416 0.017001954732 -
58366.0000000000 -50352036.243897 -258182268.262236 3465250.737863 17.998119653331 -5.555090011148 -0.027380596232 1458.370218 -0.022955404878 0.000098579117 0.016985109218 -
58367.0000000000 -48795702.464232 -258655203.406496 3462834.326343 18.027951878383 -5.392486069342 -0.028553883564 1458.286355 -0.022808680972 -0.000005784627 0.016968592956 -
58368.0000000000 -47236835.686003 -259114090.707912 3460316.751598 18.056754521036 -5.229908648895 -0.029722347738 1458.202867 -0.022661591481 -0.000108770742 0.016952400892 -
58369.0000000000 -45675524.699367 -259558932.501812 3457698.428541 18.084531400816 -5.067358759014 -0.030886030547 1458.119753 -0.022518152493 -0.000214720947 0.016936610456 -
58370.0000000000 -44111857.979309 -259989731.220141 3454979.768690 18.111285993839 -4.904837627176 -0.032044968762 1458.037002 -0.022369043094 -0.000313598289 0.016921051693 -
58371.0000000000 -42545923.681153 -260406489.373568 3452161.179970 18.137022223721 -4.742345848509 -0.033199208799 1457.954626 -0.022222738634 -0.000414520868 0.016905884863 -
58372.0000000000 -40977809.647424 -260809209.545947 3449243.066723 18.161743407635 -4.579884522162 -0.034348787159 1457.872615 -0.022074402807 -0.000512201151 0.016891022516 -
58373.0000000000 -39407603.426144 -261197894.401042 3446225.829933 18.185453045708 -4.417454398994 -0.035493745097 1457.790972 -0.021927987127 -0.000611057315 0.016876542773 -
58374.0000000000 -37835392.277498 -261572546.677341 3443109.867237 18.208154300792 -4.255056458058 -0.036634118821 1457.709690 -0.021783023787 -0.000710680409 0.016862441089 -
58375.0000000000 -36261263.191637 -261933169.195469 3439895.573151 18.229850260904 -4.092691621830 -0.037769944387 1457.628763 -0.021634828603 -0.000805598413 0.016848629765 -
58376.0000000000 -34685302.884326 -262279764.840386 3436583.338869 18.250544189697 -3.930360457354 -0.038901262635 1457.548198 -0.021491500202 -0.000905364885 0.016835270734 -
58377.0000000000 -33107597.814473 -262612336.569214 3433173.552487 18.270238769276 -3.768064068106 -0.040028104391 1457.467978 -0.021339979373 -0.000994332874 0.016822109654 -
58378.0000000000 -31528234.180180 -262930887.393097 3429666.598808 18.288937354884 -3.605802601402 -0.041150515151 1457.388123 -0.021192529921 -0.001087169693 0.016809392335 -
58379.0000000000 -29947297.925404 -263235420.372277 3426062.859346 18.306642474259 -3.443577046564 -0.042268525436 1457.308620 -0.021048617000 -0.001183529005 0.016797114728 -
58380.0000000000 -28364874.778667 -263525938.650441 3422362.712990 18.323356586742 -3.281388346166 -0.043382165592 1457.229459 -0.020899614020 -0.001272585315 0.016785105410 -
58381.0000000000 -26781050.238211 -263802445.423900 3418566.535582 18.339082563530 -3.119236775885 -0.044491475728 1457.150648 -0.020749331103 -0.001358914658 0.016773443914 -
58382.0000000000 -25195909.568256 -264064943.923456 3414674.699723 18.353822950777 -2.957122858719 -0.045596490844 1457.072190 -0.020605399699 -0.001452548405 0.016762293939 -
58383.0000000000 -23609537.836850 -264313437.449804 3410687.575423 18.367579743347 -2.795047689672 -0.046697235830 1456.994065 -0.020455355510 -0.001537224840 0.016751399989 -
58384.0000000000 -22022019.912007 -264547929.355645 3406605.529907 18.380355576843 -2.633011377798 -0.047793750330 1456.916288 -0.020306875651 -0.001622922848 0.016740926089 -
58385.0000000000 -20433440.457929 -264768423.027766 3402428.927409 18.392152533663 -2.471014603270 -0.048886063873 1456.838852 -0.020163397847 -0.001714571234 0.016730952660 -
